Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3b86fb659fcd3a3627d48538dd930d77f656dfedda41dd640e1725d383f769f2,2023-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
eb04bf4b82725b41e49baec045845ffc61ebda65d23a55e0d15826417f7e9436,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.206632,51.49168,On or near Edith Villas,E01001870,Hammersmith and Fulham 012D,Investigation complete; no suspect identified
a266453f73b73eeac556477945f0d0e9bc6940f1abfed425eb133cc85581566e,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.043333,51.671465,On or near Gilbert Street,E01001547,Enfield 002C,Investigation complete; no suspect identified
76b9ebfa5c0c9abc86b6706b2ddd881232aac13f77dc20ee18ddf776b66519d2,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.022105,51.515971,On or near Lowe Avenue,E01003511,Newham 036A,Investigation complete; no suspect identified
2af26f9dbb2626a1c41de7a51af1a4382efb868bfe3e24f101047879f61d01aa,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.034042,51.537707,On or near B165,E01003569,Newham 017B,Investigation complete; no suspect identified
67503d7debd423be4731734e68728b6377a74742e9be518791e409db15f1f4cd,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.056878,51.533748,On or near Streatfeild Avenue,E01003523,Newham 024A,Investigation complete; no suspect identified
8ed7c22b4691eff8c6c6b723c6749e120276ece63abdc422f6e9c50990c613bf,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.004109,51.546316,On or near Well Street,E01003616,Newham 012A,Investigation complete; no suspect identified
8ed7c22b4691eff8c6c6b723c6749e120276ece63abdc422f6e9c50990c613bf,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.004109,51.546316,On or near Well Street,E01003616,Newham 012A,Investigation complete; no suspect identified
8107e7cb0d9eff464d8f60777727c439a19b613532badcc8c4f15ad9731c3e23,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.045549,51.530313,On or near Macaulay Road,E01003493,Newham 025B,Investigation complete; no suspect identified
c3c8ac0ab3b35109ea5e317c1493dee501b68f7998083427d57903d073a533df,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.057522,51.517334,On or near Hallywell Crescent,E01003482,Newham 033B,Investigation complete; no suspect identified
e6d38d848370c75304daca1a3ca9c75cb8df586b1e375e68c001cdda249ad283,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.037999,51.537845,On or near Whitfield Road,E01003565,Newham 014C,Investigation complete; no suspect identified
e7664de7af32a79f1e0e12599aafc872c5d0aa8fec45cdfc4acc5e6e8a5b0db0,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.043154,51.548951,On or near ,E01003587,Newham 004C,Investigation complete; no suspect identified
f992b41988bdf54bc032dde078e6f8b25f7499ea5bd961ddb4cacad012e0e1a6,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.012175,51.512725,On or near Shirley Street,E01033585,Newham 034J,Investigation complete; no suspect identified
9984aa02a0c40ad1f5b7a847b7a0cd888b3a89e3d7727ced65545f1f168093af,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.024181,51.525729,On or near Balaam Street,E01003602,Newham 026C,Investigation complete; no suspect identified
6cb21cfc20a232850264114618fcdf3c6ded6b0fda85569d983eb1f3f2d9682c,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.013205,51.543264,On or near Faraday Road,E01003553,Newham 009B,Investigation complete; no suspect identified
e7fc7ddf3df99e74ca77f282810273015d25f5a2a4e52d15cf2e8d90e5b891bd,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.039618,51.52255,On or near Toby Lane,E01004261,Tower Hamlets 010A,Investigation complete; no suspect identified
b3c0052dec6003b1b0dd765afc968c5c63554fc2fda4e369af8214601965c760,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.016195,51.52649,On or near Bruce Road,E01004236,Tower Hamlets 008B,Investigation complete; no suspect identified
4a606d866b6b15abab5920611ee3be846b557f147e5cbcbf3c3931cb44c3fb9f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.048563,51.514947,On or near West Arbour Street,E01004289,Tower Hamlets 016C,Investigation complete; no suspect identified
fb13d6c713ef3783f7ca8b6666499a6b28cd427301e5c9197372faf7570501e3,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.051238,51.530621,On or near B118,E01004201,Tower Hamlets 002D,Investigation complete; no suspect identified
a7fba65f2d717cf6c156708b5b21e6b016470faa1739f9290a1257e7ba4cbda9,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.04662,51.514897,On or near Antill Terrace,E01004289,Tower Hamlets 016C,Investigation complete; no suspect identified
ca31ac9d71beaae368f40cbdde0c57364b4089413f3e8508c30110516e62b45a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.016299,51.504623,On or near ,E01004277,Tower Hamlets 033A,Investigation complete; no suspect identified
0ef43f4a3f861945330049515c762c79a327a41912bdab20a384f01816089c05,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.031375,51.513473,On or near Copenhagen Place,E01004251,Tower Hamlets 023A,Investigation complete; no suspect identified
576e0e7508cdbda9993798a8d1c942c2201bc782185096e059baf517ee82ce18,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.132125,51.35346,On or near Meteor Way,E01004083,Sutton 019A,Investigation complete; no suspect identified
0974f01be6812fb48e836af8a88b442fdc7757b282ca75c87506baea67224d8f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.185059,51.49624,On or near Cornwall Mews South,E01002887,Kensington and Chelsea 010A,Investigation complete; no suspect identified
07cbd2f45ff11d0883677e2307a633dee1ca41f050edce5b21d64f172fd17de0,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.064725,51.561743,On or near Alconbury Road,E01001768,Hackney 006D,Investigation complete; no suspect identified
f08db35cd75a084d1521c5372698b5e05bb14fe9050f5a569a1363ac7849db16,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.061789,51.561568,On or near Reighton Road,E01001768,Hackney 006D,Investigation complete; no suspect identified
e473bf5d9dc3a3cd0cdf379b4a019606561b341c0fa091c999a56a3167f327c8,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.08513,51.573992,On or near New River Way,E01001811,Hackney 002D,Investigation complete; no suspect identified
5bf326654c9212827d7227ac73a3d2905868d83bbd06bd5967835154251292b0,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.045626,51.56166,On or near Waterworks Lane,E01033705,Hackney 028D,Investigation complete; no suspect identified
fed9485dc9e81f90d23dafb1a55b77b4a6f0da70c2fc3106e6115695ea061e91,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.067692,51.552331,On or near Charterhouse Road,E01001745,Hackney 016A,Investigation complete; no suspect identified
894b8cc641e04739ef57b5579ee08a83ce1c1d909e4da81ac75b7deb68e555bf,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.135531,51.341383,On or near Rose Walk,E01001094,Croydon 038E,Investigation complete; no suspect identified
d202399b5ac62db948adc10d85507df443e74d1fe3fb58fb6d8f99a2bfb5bd28,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.080176,51.380318,On or near Nihill Place,E01000983,Croydon 017D,Investigation complete; no suspect identified
34baaa357da4d06c4780f297954d67c93cca073ffa8d48fcc8b63d939c6d03a6,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.060061,51.448341,On or near Greenacres,E01001617,Greenwich 028D,Investigation complete; no suspect identified
82dca048722e24172ee378533690874286c7e5d42f7c23e5dc268aaba4f47212,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.005733,51.498933,On or near Edmund Halley Way,E01001667,Greenwich 036B,Investigation complete; no suspect identified
f36ac0e20ad5e82952c08ad297575d02a929fd28ff4d793ed5aa98c8d5fedda1,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.074161,51.418493,On or near Ledrington Road,E01000740,Bromley 005A,Investigation complete; no suspect identified
7e06d5ee5713c5cbf56f0ea326d4fac2605eab0840c5d39068b7afea5336a017,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.051154,51.41028,On or near Westbury Road,E01000799,Bromley 004A,Investigation complete; no suspect identified
8ffa6a5d882497cd0d5bd669dff87f18b066043baea7b5182c62238a3024ef7d,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.067476,51.412636,On or near ,E01000743,Bromley 009A,Investigation complete; no suspect identified
b9c94973046b7ca956bb971ec9aa42495fdb1b2dd8bd30086ce597125837bd2c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.071185,51.416079,On or near Bargrove Close,E01000740,Bromley 005A,Investigation complete; no suspect identified
d404df27e98d9f0d7bc3b51dd11f0af5af8b6506d93aa3ab261fa858c24ba457,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.063099,51.526321,On or near Hague Street,E01004211,Tower Hamlets 013D,Investigation complete; no suspect identified
0922625d68e1677df4805268cca735c2093588f103864dfa068e5c7a7dbdee6e,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.015836,51.512519,On or near Kerbey Street,E01004244,Tower Hamlets 020B,Investigation complete; no suspect identified
db5d51885545bb7e59f0933642f5f084509a0fe42a0dd1c2544e12f194d04135,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.045566,51.513926,On or near Head Street,E01004289,Tower Hamlets 016C,Investigation complete; no suspect identified
74f5e6c338854b9ba4ce4b4652689ead03229d006b79e7b489f514f2a87401e2,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.026609,51.51869,On or near Geoff Cade Way,E01004272,Tower Hamlets 014D,Investigation complete; no suspect identified
e897a888f0220deb1517c6819cea91a0b4beb9446e155ff877b84c487ce62b17,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.056615,51.519119,On or near Raven Row,E01004322,Tower Hamlets 017A,Investigation complete; no suspect identified
f2060d1a85dce4ccee62f9c465f50236db04d6468e7af2a47339a0d4452be46e,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.022269,51.538364,On or near Bream Street,E01032764,Tower Hamlets 004E,Investigation complete; no suspect identified
8a014b9750eaa9f8980a099e6a06b76d2bdf2cf885f87531030f7da0faac45d7,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.033548,51.527259,On or near Morgan Street,E01004232,Tower Hamlets 003C,Investigation complete; no suspect identified
899fb5c32713bc2b769fc718d5a2723a4feb110d27ce99a3d81feabff0b4ede4,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.084329,51.413353,On or near Church Road,E01001137,Croydon 001A,Investigation complete; no suspect identified
5d68fffea80c8e8e98ccb6768a6c5b84e32d20c2b13a8cdbdfeeaffaebd6945f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.042413,51.442202,On or near Stanstead Road,E01003316,Lewisham 024E,Investigation complete; no suspect identified
08db6a32a4ea6d1b8bd604a3ef72dc1d27c9d111d280d3696e91b7d5513a84a9,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.046885,51.458814,On or near Bellwood Road,E01004002,Southwark 029A,Investigation complete; no suspect identified
29b0b12a724e8df1377cd98157cd6ad601957cbf5aa6d60abdbb26134f2b7332,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.06868,51.496953,On or near Sun Passage,E01004022,Southwark 004C,Investigation complete; no suspect identified
8dce78f35f7e5182ec06fb8b41d198565605b2dffe56f93cb4e160ee53484cdd,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.05405,51.490354,On or near Debnams Road,E01003986,Southwark 011A,Investigation complete; no suspect identified
e840c2c8e648233d526bf763fc2fa6dcf115ca137dec097706d323c2e2b11d6d,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.114482,51.569477,On or near Regina Road,E01002805,Islington 003B,Investigation complete; no suspect identified
1ab328e5614bc9fedbd21a1eb6bb3602fc2738ceef559a1ee3d55a2c725d6994,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.095236,51.550075,On or near Holmcote Gardens,E01002738,Islington 009A,Investigation complete; no suspect identified
eec791161d98e06f09b2f820ad166ebcafc41a8913fae9158e5dd2be211509c6,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.11014,51.543014,On or near Beech Tree Close,E01002698,Islington 017A,Investigation complete; no suspect identified
279a86e7f5ba1a2f7258b7662a078afa756d44711f67e6445c0d60845314b674,2023-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
e00fec3db513ffc5964b1df150a9453e3f3071c93bdc2afd06bfee3708ddfb98,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.099116,51.541775,On or near Braes Street,E01002793,Islington 016F,Investigation complete; no suspect identified
c56a060bb4ce98654a99d0e897a058354847b822f117aee97f3c6204e979b784,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.292564,51.531216,On or near Abbey Parade,E01001277,Ealing 011B,Investigation complete; no suspect identified
6ab1de73f0b5530cb55e17caa1bfed74255b7c055154fbf7c673bf4572010e6e,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.130204,51.58935,On or near Redston Road,E01002021,Haringey 022C,Investigation complete; no suspect identified
df66264d2973d1f419f5efb7c831735d6492660e41735930f129eb57cc5f918b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.089089,51.60794,On or near Butterfield Close,E01002090,Haringey 005A,Investigation complete; no suspect identified
ec4839fa226b14793575ccd6db1a558e8d46b85cf83594611965a19cec1c8d69,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.489633,51.485928,On or near Tarmac Way,E01002444,Hillingdon 031A,Investigation complete; no suspect identified
60a6d534cd6395522e78bd44e436a78481910936453eacc83c8a5d4fcc5b068a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.148172,51.548279,On or near Athlone Street,E01000901,Camden 007D,Investigation complete; no suspect identified
21a6e9e1710a18af09643b7a1777f31679dc85ba314f236f1a79b6079356969c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.336249,51.564027,On or near Sudbury Hill,E01002134,Harrow 029B,Investigation complete; no suspect identified
8a4d95db300440e05652347031823167b537b290d56713a25853f6d3d9647804,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.207753,51.544969,On or near Mowbray Road,E01000490,Brent 023A,Suspect charged
632591f01ab7b5f7c8388530bb56dd76834143deb8d5027be3e7ae2a4cc05ff7,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.267757,51.533739,On or near Mcnicol Drive,E01000600,Brent 027E,Investigation complete; no suspect identified
44ca918dbc40a995c9c84722b362cdf781945c3f6faee9f1594f8ecc568de021,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.292172,51.541678,On or near Mount Pleasant,E01000478,Brent 029D,Investigation complete; no suspect identified
afe5d76644ed676b83b16fc01ca44bd67c9f0ef67af3f45f8df035fb6f122c43,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.310721,51.483928,On or near Tallow Road,E01002684,Hounslow 006D,Investigation complete; no suspect identified
ff9e13791cdf4e125779154e3075efe23647e056132895252177221c267711b3,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.304218,51.399818,On or near Surbiton Hall Close,E01002967,Kingston upon Thames 009B,Investigation complete; no suspect identified
95bd48cfeb68f34392f984992ee7dfb1f493b2cfa08db111e1a31add7e7d571c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.281008,51.412294,On or near Wessex Close,E01002954,Kingston upon Thames 003D,Investigation complete; no suspect identified
c0ef61c9383a56f4246657c96c388fca1930f60eed7bce7154a78bb748855eca,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.308251,51.380128,On or near Ditton Hill,E01002994,Kingston upon Thames 016A,Investigation complete; no suspect identified
3215d4db1854b2ac03f41689af1db7237ef4075047835103734c5cb76907aeff,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.211963,51.524782,On or near Southern Row,E01002852,Kensington and Chelsea 001A,Investigation complete; no suspect identified
b2517e84549dfe6ccbb4223eadcc9940c4cfd3f3b5689fd3560c0933ca6cd2bf,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.148633,51.357958,On or near ,E01004178,Sutton 017D,Investigation complete; no suspect identified
8519b54117cb03532139e70c01138b7a9ae365d7eeacd021be502f6ec13c77b2,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.193808,51.350947,On or near Basinghall Gardens,E01004096,Sutton 021B,Investigation complete; no suspect identified
